name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: TOKYO-TOWER.jpg - text: Japan + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.7246204614639282,object,base,custom-image
img: TOKYO-TOWER.jpg - text: Japan + text: UK,custom,Tour-Eiffel.jpg,image,0.7377574443817139,object,base,custom-image
img: TOKYO-TOWER.jpg - text: Japan + text: UK,custom,Statue-of-Liberty.jpg,image,0.6400812864303589,object,base,custom-image
img: TOKYO-TOWER.jpg - text: Japan + text: UK,custom,Big-Ben.jpg,image,0.6550351977348328,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: Japan,custom,TOKYO-SKYTREE.jpg,image,0.8018919229507446,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: Japan,custom,Tour-Eiffel.jpg,image,0.642724335193634,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: Japan,custom,Statue-of-Liberty.jpg,image,0.5910259485244751,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: Japan,custom,Big-Ben.jpg,image,0.5158395171165466,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: USA,custom,TOKYO-SKYTREE.jpg,image,0.7787213921546936,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: USA,custom,Tour-Eiffel.jpg,image,0.6783912181854248,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: USA,custom,Statue-of-Liberty.jpg,image,0.650763213634491,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: USA,custom,Big-Ben.jpg,image,0.5527797341346741,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.7626717686653137,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: UK,custom,Tour-Eiffel.jpg,image,0.6592816114425659,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: UK,custom,Statue-of-Liberty.jpg,image,0.598685622215271,object,base,custom-image
img: TOKYO-TOWER.jpg - text: France + text: UK,custom,Big-Ben.jpg,image,0.6064286828041077,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: Japan,custom,TOKYO-SKYTREE.jpg,image,0.7951623201370239,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: Japan,custom,Tour-Eiffel.jpg,image,0.6893244981765747,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: Japan,custom,Statue-of-Liberty.jpg,image,0.5760990381240845,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: Japan,custom,Big-Ben.jpg,image,0.5291269421577454,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: France,custom,TOKYO-SKYTREE.jpg,image,0.7264010310173035,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: France,custom,Tour-Eiffel.jpg,image,0.7377023696899414,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: France,custom,Statue-of-Liberty.jpg,image,0.5922589302062988,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: France,custom,Big-Ben.jpg,image,0.5532224178314209,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.7622458338737488,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: UK,custom,Tour-Eiffel.jpg,image,0.7136308550834656,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: UK,custom,Statue-of-Liberty.jpg,image,0.5893555879592896,object,base,custom-image
img: TOKYO-TOWER.jpg - text: USA + text: UK,custom,Big-Ben.jpg,image,0.6278774738311768,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: Japan,custom,TOKYO-SKYTREE.jpg,image,0.7960714101791382,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: Japan,custom,Tour-Eiffel.jpg,image,0.6952467560768127,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: Japan,custom,Statue-of-Liberty.jpg,image,0.6171883344650269,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: Japan,custom,Big-Ben.jpg,image,0.46675243973731995,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: France,custom,TOKYO-SKYTREE.jpg,image,0.7391270995140076,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: France,custom,Tour-Eiffel.jpg,image,0.7525110244750977,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: France,custom,Statue-of-Liberty.jpg,image,0.6407418847084045,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: France,custom,Big-Ben.jpg,image,0.49843454360961914,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: USA,custom,TOKYO-SKYTREE.jpg,image,0.7907841205596924,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: USA,custom,Tour-Eiffel.jpg,image,0.7478022575378418,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: USA,custom,Statue-of-Liberty.jpg,image,0.6923331618309021,object,base,custom-image
img: TOKYO-TOWER.jpg - text: UK + text: USA,custom,Big-Ben.jpg,image,0.5148855447769165,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: France,custom,TOKYO-TOWER.jpg,image,0.7786329388618469,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: France,custom,Tour-Eiffel.jpg,image,0.7639759182929993,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: France,custom,Statue-of-Liberty.jpg,image,0.6350092887878418,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: France,custom,Big-Ben.jpg,image,0.602286159992218,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: USA,custom,TOKYO-TOWER.jpg,image,0.7788189053535461,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: USA,custom,Tour-Eiffel.jpg,image,0.7329471707344055,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: USA,custom,Statue-of-Liberty.jpg,image,0.668291449546814,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: USA,custom,Big-Ben.jpg,image,0.6032693386077881,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: UK,custom,TOKYO-TOWER.jpg,image,0.7685091495513916,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: UK,custom,Tour-Eiffel.jpg,image,0.7084389925003052,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: UK,custom,Statue-of-Liberty.jpg,image,0.607926070690155,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: Japan + text: UK,custom,Big-Ben.jpg,image,0.6587129831314087,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: Japan,custom,TOKYO-TOWER.jpg,image,0.7188970446586609,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: Japan,custom,Tour-Eiffel.jpg,image,0.5678882598876953,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: Japan,custom,Statue-of-Liberty.jpg,image,0.5199278593063354,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: Japan,custom,Big-Ben.jpg,image,0.47641807794570923,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: USA,custom,TOKYO-TOWER.jpg,image,0.7252675294876099,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: USA,custom,Tour-Eiffel.jpg,image,0.6126084923744202,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: USA,custom,Statue-of-Liberty.jpg,image,0.5882900953292847,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: USA,custom,Big-Ben.jpg,image,0.5211482048034668,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: UK,custom,TOKYO-TOWER.jpg,image,0.7258676290512085,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: UK,custom,Tour-Eiffel.jpg,image,0.5980904698371887,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: UK,custom,Statue-of-Liberty.jpg,image,0.5398817658424377,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: France + text: UK,custom,Big-Ben.jpg,image,0.5804429650306702,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: Japan,custom,TOKYO-TOWER.jpg,image,0.7565139532089233,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: Japan,custom,Tour-Eiffel.jpg,image,0.6279414892196655,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: Japan,custom,Statue-of-Liberty.jpg,image,0.515998363494873,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: Japan,custom,Big-Ben.jpg,image,0.5009505748748779,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: France,custom,TOKYO-TOWER.jpg,image,0.7647704482078552,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: France,custom,Tour-Eiffel.jpg,image,0.7072985172271729,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: France,custom,Statue-of-Liberty.jpg,image,0.5563369989395142,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: France,custom,Big-Ben.jpg,image,0.5483156442642212,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: UK,custom,TOKYO-TOWER.jpg,image,0.7747108936309814,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: UK,custom,Tour-Eiffel.jpg,image,0.670126736164093,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: UK,custom,Statue-of-Liberty.jpg,image,0.543372392654419,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: USA + text: UK,custom,Big-Ben.jpg,image,0.6185622811317444,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: Japan,custom,TOKYO-TOWER.jpg,image,0.7409838438034058,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: Japan,custom,Tour-Eiffel.jpg,image,0.6298431754112244,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: Japan,custom,Statue-of-Liberty.jpg,image,0.5544752478599548,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: Japan,custom,Big-Ben.jpg,image,0.43401116132736206,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: France,custom,TOKYO-TOWER.jpg,image,0.7592012286186218,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: France,custom,Tour-Eiffel.jpg,image,0.7162822484970093,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: France,custom,Statue-of-Liberty.jpg,image,0.6023404598236084,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: France,custom,Big-Ben.jpg,image,0.4852675795555115,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: USA,custom,TOKYO-TOWER.jpg,image,0.7662934064865112,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: USA,custom,Tour-Eiffel.jpg,image,0.6929436326026917,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: USA,custom,Statue-of-Liberty.jpg,image,0.6396171450614929,object,base,custom-image
img: TOKYO-SKYTREE.jpg - text: UK + text: USA,custom,Big-Ben.jpg,image,0.49011456966400146,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: France,custom,TOKYO-TOWER.jpg,image,0.6636391282081604,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: France,custom,TOKYO-SKYTREE.jpg,image,0.5792973041534424,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: France,custom,Statue-of-Liberty.jpg,image,0.6364425420761108,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: France,custom,Big-Ben.jpg,image,0.5878213047981262,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: USA,custom,TOKYO-TOWER.jpg,image,0.6949485540390015,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: USA,custom,TOKYO-SKYTREE.jpg,image,0.6340397000312805,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: USA,custom,Statue-of-Liberty.jpg,image,0.6977493762969971,object,base,custom-image
