name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
text color blue text red,text,text_color-black_text-red.png,image,0.28403088450431824,color-text,base,text-image
text color blue text red,text,text_color-black_text-blue.png,image,0.3083079159259796,color-text,base,text-image
text color blue text red,text,text_color-black_text-black.png,image,0.26692450046539307,color-text,base,text-image
text color blue text red,text,text_color-black_text-赤.png,image,0.23125703632831573,color-text,base,text-image
text color blue text red,text,text_color-black_text-青.png,image,0.23692505061626434,color-text,base,text-image
text color blue text red,text,text_color-black_text-黒.png,image,0.20714472234249115,color-text,base,text-image
text color blue text blue,text,text_color-red_text-red.png,image,0.27378225326538086,color-text,base,text-image
text color blue text blue,text,text_color-red_text-blue.png,image,0.3171144127845764,color-text,base,text-image
text color blue text blue,text,text_color-red_text-black.png,image,0.2652093172073364,color-text,base,text-image
text color blue text blue,text,text_color-red_text-赤.png,image,0.22840161621570587,color-text,base,text-image
text color blue text blue,text,text_color-red_text-青.png,image,0.23085151612758636,color-text,base,text-image
text color blue text blue,text,text_color-red_text-黒.png,image,0.21540600061416626,color-text,base,text-image
text color blue text blue,text,text_color-blue_text-red.png,image,0.2876288890838623,color-text,base,text-image
text color blue text blue,text,text_color-blue_text-blue.png,image,0.32289713621139526,color-text,base,text-image
text color blue text blue,text,text_color-blue_text-black.png,image,0.2783941626548767,color-text,base,text-image
text color blue text blue,text,text_color-blue_text-赤.png,image,0.25285840034484863,color-text,base,text-image
text color blue text blue,text,text_color-blue_text-青.png,image,0.2509063184261322,color-text,base,text-image
text color blue text blue,text,text_color-blue_text-黒.png,image,0.23549024760723114,color-text,base,text-image
text color blue text blue,text,text_color-black_text-red.png,image,0.25495249032974243,color-text,base,text-image
text color blue text blue,text,text_color-black_text-blue.png,image,0.3100530207157135,color-text,base,text-image
text color blue text blue,text,text_color-black_text-black.png,image,0.26441800594329834,color-text,base,text-image
text color blue text blue,text,text_color-black_text-赤.png,image,0.22877681255340576,color-text,base,text-image
text color blue text blue,text,text_color-black_text-青.png,image,0.2329747974872589,color-text,base,text-image
text color blue text blue,text,text_color-black_text-黒.png,image,0.2061903178691864,color-text,base,text-image
text color blue text black,text,text_color-red_text-red.png,image,0.275199830532074,color-text,base,text-image
text color blue text black,text,text_color-red_text-blue.png,image,0.3178952634334564,color-text,base,text-image
text color blue text black,text,text_color-red_text-black.png,image,0.2942258417606354,color-text,base,text-image
text color blue text black,text,text_color-red_text-赤.png,image,0.23144760727882385,color-text,base,text-image
text color blue text black,text,text_color-red_text-青.png,image,0.2354455441236496,color-text,base,text-image
text color blue text black,text,text_color-red_text-黒.png,image,0.2192632406949997,color-text,base,text-image
text color blue text black,text,text_color-blue_text-red.png,image,0.28615015745162964,color-text,base,text-image
text color blue text black,text,text_color-blue_text-blue.png,image,0.3199399709701538,color-text,base,text-image
text color blue text black,text,text_color-blue_text-black.png,image,0.3043210208415985,color-text,base,text-image
text color blue text black,text,text_color-blue_text-赤.png,image,0.2532082796096802,color-text,base,text-image
text color blue text black,text,text_color-blue_text-青.png,image,0.2532397210597992,color-text,base,text-image
text color blue text black,text,text_color-blue_text-黒.png,image,0.23755425214767456,color-text,base,text-image
text color blue text black,text,text_color-black_text-red.png,image,0.2581855356693268,color-text,base,text-image
text color blue text black,text,text_color-black_text-blue.png,image,0.3111370801925659,color-text,base,text-image
text color blue text black,text,text_color-black_text-black.png,image,0.29204630851745605,color-text,base,text-image
text color blue text black,text,text_color-black_text-赤.png,image,0.2353285551071167,color-text,base,text-image
text color blue text black,text,text_color-black_text-青.png,image,0.24068306386470795,color-text,base,text-image
text color blue text black,text,text_color-black_text-黒.png,image,0.216122567653656,color-text,base,text-image
text color blue text 赤,text,text_color-red_text-red.png,image,0.2782858610153198,color-text,base,text-image
text color blue text 赤,text,text_color-red_text-blue.png,image,0.3139253556728363,color-text,base,text-image
text color blue text 赤,text,text_color-red_text-black.png,image,0.26643189787864685,color-text,base,text-image
text color blue text 赤,text,text_color-red_text-赤.png,image,0.2534099519252777,color-text,base,text-image
text color blue text 赤,text,text_color-red_text-青.png,image,0.2529655694961548,color-text,base,text-image
text color blue text 赤,text,text_color-red_text-黒.png,image,0.23848022520542145,color-text,base,text-image
text color blue text 赤,text,text_color-blue_text-red.png,image,0.284971684217453,color-text,base,text-image
text color blue text 赤,text,text_color-blue_text-blue.png,image,0.3128720819950104,color-text,base,text-image
text color blue text 赤,text,text_color-blue_text-black.png,image,0.27222856879234314,color-text,base,text-image
text color blue text 赤,text,text_color-blue_text-赤.png,image,0.27649179100990295,color-text,base,text-image
text color blue text 赤,text,text_color-blue_text-青.png,image,0.27524513006210327,color-text,base,text-image
text color blue text 赤,text,text_color-blue_text-黒.png,image,0.2649576961994171,color-text,base,text-image
text color blue text 赤,text,text_color-black_text-red.png,image,0.2627364993095398,color-text,base,text-image
text color blue text 赤,text,text_color-black_text-blue.png,image,0.3070940375328064,color-text,base,text-image
text color blue text 赤,text,text_color-black_text-black.png,image,0.2605718970298767,color-text,base,text-image
text color blue text 赤,text,text_color-black_text-赤.png,image,0.2566348910331726,color-text,base,text-image
text color blue text 赤,text,text_color-black_text-青.png,image,0.2575807571411133,color-text,base,text-image
text color blue text 赤,text,text_color-black_text-黒.png,image,0.2363911122083664,color-text,base,text-image
text color blue text 青,text,text_color-red_text-red.png,image,0.27672848105430603,color-text,base,text-image
text color blue text 青,text,text_color-red_text-blue.png,image,0.3168957829475403,color-text,base,text-image
text color blue text 青,text,text_color-red_text-black.png,image,0.26455768942832947,color-text,base,text-image
text color blue text 青,text,text_color-red_text-赤.png,image,0.2645849585533142,color-text,base,text-image
text color blue text 青,text,text_color-red_text-青.png,image,0.2645130157470703,color-text,base,text-image
text color blue text 青,text,text_color-red_text-黒.png,image,0.24845348298549652,color-text,base,text-image
text color blue text 青,text,text_color-blue_text-red.png,image,0.2831937074661255,color-text,base,text-image
text color blue text 青,text,text_color-blue_text-blue.png,image,0.3151465356349945,color-text,base,text-image
text color blue text 青,text,text_color-blue_text-black.png,image,0.27150091528892517,color-text,base,text-image
text color blue text 青,text,text_color-blue_text-赤.png,image,0.28935056924819946,color-text,base,text-image
text color blue text 青,text,text_color-blue_text-青.png,image,0.28799888491630554,color-text,base,text-image
text color blue text 青,text,text_color-blue_text-黒.png,image,0.27501729130744934,color-text,base,text-image
text color blue text 青,text,text_color-black_text-red.png,image,0.2570931017398834,color-text,base,text-image
text color blue text 青,text,text_color-black_text-blue.png,image,0.307634174823761,color-text,base,text-image
text color blue text 青,text,text_color-black_text-black.png,image,0.2562122642993927,color-text,base,text-image
text color blue text 青,text,text_color-black_text-赤.png,image,0.26461341977119446,color-text,base,text-image
text color blue text 青,text,text_color-black_text-青.png,image,0.2666037678718567,color-text,base,text-image
text color blue text 青,text,text_color-black_text-黒.png,image,0.24271415174007416,color-text,base,text-image
text color blue text 黒,text,text_color-red_text-red.png,image,0.278604120016098,color-text,base,text-image
text color blue text 黒,text,text_color-red_text-blue.png,image,0.3230600953102112,color-text,base,text-image
text color blue text 黒,text,text_color-red_text-black.png,image,0.2681700587272644,color-text,base,text-image
text color blue text 黒,text,text_color-red_text-赤.png,image,0.26823690533638,color-text,base,text-image
text color blue text 黒,text,text_color-red_text-青.png,image,0.26854491233825684,color-text,base,text-image
text color blue text 黒,text,text_color-red_text-黒.png,image,0.25178080797195435,color-text,base,text-image
text color blue text 黒,text,text_color-blue_text-red.png,image,0.28431829810142517,color-text,base,text-image
text color blue text 黒,text,text_color-blue_text-blue.png,image,0.32013046741485596,color-text,base,text-image
text color blue text 黒,text,text_color-blue_text-black.png,image,0.27486979961395264,color-text,base,text-image
text color blue text 黒,text,text_color-blue_text-赤.png,image,0.29361337423324585,color-text,base,text-image
text color blue text 黒,text,text_color-blue_text-青.png,image,0.29174989461898804,color-text,base,text-image
text color blue text 黒,text,text_color-blue_text-黒.png,image,0.2772013545036316,color-text,base,text-image
text color blue text 黒,text,text_color-black_text-red.png,image,0.26005488634109497,color-text,base,text-image
text color blue text 黒,text,text_color-black_text-blue.png,image,0.3129856586456299,color-text,base,text-image
text color blue text 黒,text,text_color-black_text-black.png,image,0.25990262627601624,color-text,base,text-image
text color blue text 黒,text,text_color-black_text-赤.png,image,0.27072837948799133,color-text,base,text-image
text color blue text 黒,text,text_color-black_text-青.png,image,0.27169495820999146,color-text,base,text-image
text color blue text 黒,text,text_color-black_text-黒.png,image,0.24767880141735077,color-text,base,text-image
text color black text red,text,text_color-red_text-red.png,image,0.31821364164352417,color-text,base,text-image
text color black text red,text,text_color-red_text-blue.png,image,0.29838043451309204,color-text,base,text-image
text color black text red,text,text_color-red_text-black.png,image,0.3192256689071655,color-text,base,text-image
text color black text red,text,text_color-red_text-赤.png,image,0.2545395493507385,color-text,base,text-image
text color black text red,text,text_color-red_text-青.png,image,0.26016417145729065,color-text,base,text-image
text color black text red,text,text_color-red_text-黒.png,image,0.24682070314884186,color-text,base,text-image
text color black text red,text,text_color-blue_text-red.png,image,0.30707845091819763,color-text,base,text-image
text color black text red,text,text_color-blue_text-blue.png,image,0.27970126271247864,color-text,base,text-image
text color black text red,text,text_color-blue_text-black.png,image,0.3000488877296448,color-text,base,text-image
text color black text red,text,text_color-blue_text-赤.png,image,0.23237112164497375,color-text,base,text-image
text color black text red,text,text_color-blue_text-青.png,image,0.23744317889213562,color-text,base,text-image
text color black text red,text,text_color-blue_text-黒.png,image,0.21711686253547668,color-text,base,text-image
text color black text red,text,text_color-black_text-red.png,image,0.29044413566589355,color-text,base,text-image
text color black text red,text,text_color-black_text-blue.png,image,0.27635079622268677,color-text,base,text-image
text color black text red,text,text_color-black_text-black.png,image,0.2987409830093384,color-text,base,text-image
text color black text red,text,text_color-black_text-赤.png,image,0.24100540578365326,color-text,base,text-image
text color black text red,text,text_color-black_text-青.png,image,0.24823132157325745,color-text,base,text-image
text color black text red,text,text_color-black_text-黒.png,image,0.22482894361019135,color-text,base,text-image
text color black text blue,text,text_color-red_text-red.png,image,0.2772641181945801,color-text,base,text-image
